Athlete,Country,Races,Shifted_Mean,Shape,Shift_Used,Profile_Type,Scale
Stijn van de Bunt,NED,1,1.6299999999999724,0.2703806166454237,5.313999999999998,Synthetic,1.5714946547630328
Sander Eitrem,NOR,7,3.528000000000006,0.3504676750462659,5.313999999999998,Actual,3.317851193525873
Metoděj Jílek,CZE,6,5.67299999999998,1.5784182963521187,5.313999999999998,Actual,1.6323422053548435
Timothy Loubineaud,FRA,7,5.97800000000001,0.5823964687762199,5.313999999999998,Actual,5.045482257620237
Chris Huizinga,NED,7,6.983142857142852,1.311078413679744,5.313999999999998,Actual,2.956587637321952
Beau Snellink,NED,7,7.113142857142855,0.4995634522550888,5.313999999999998,Actual,6.278696266712441
Davide Ghiotto,ITA,7,7.129428571428575,0.26707442346714044,5.313999999999998,Actual,6.879642670159665
Casey Dawson,USA,7,7.287999999999989,0.44322920162658896,5.313999999999998,Actual,6.606163635300845
Ted-Jan Bloemen,CAN,7,8.115142857142848,0.42239585405658725,5.313999999999998,Actual,7.422550090746054
Vladimir Semirunniy,POL,6,8.579666666666656,0.47151770456663145,5.313999999999998,Actual,7.6770133887049194
Riccardo Lorello,ITA,7,9.200857142857146,0.2293454350076793,5.313999999999998,Actual,8.962031965482328
Gabriel Groß,GER,3,10.194666666666663,0.15586066908067095,5.313999999999998,Actual,10.071588435274005
Jorrit Bergsma,NED,8,10.370749999999994,0.3068019088449233,5.313999999999998,Actual,9.893971556737931
Marcel Bosker,NED,7,11.063714285714287,0.43034551252915526,5.313999999999998,Actual,10.085231642678652
Wisse Slendebroek,NED,1,11.28999999999994,0.2703806166454237,5.313999999999998,Synthetic,10.884769725321995
Kars Jansman,NED,4,11.490999999999993,0.27124224497769356,5.313999999999998,Actual,11.075970507270863
Peder Kongshaug,NOR,5,11.497199999999987,0.4074984035501796,5.313999999999998,Actual,10.581170494007372
Michele Malfatti,ITA,7,11.73942857142857,0.1743386227850878,5.313999999999998,Actual,11.562373495799072
Tjerk de Boer,NED,2,12.34199999999999,0.2703806166454237,5.313999999999998,Synthetic,11.89901044729182
Bart Swings,BEL,7,12.40085714285714,0.20768391101789643,5.313999999999998,Actual,12.13627972773113
Alexander Farthofer,AUT,5,12.85759999999999,0.4788474905739291,5.313999999999998,Actual,11.464870449374276
Fridtjof Petzold,GER,6,13.166000000000002,0.3201715943436755,5.313999999999998,Actual,12.508179923092914
Marwin Talsma,NED,4,13.205499999999978,0.24601768451509573,5.313999999999998,Actual,12.811856854675225
Albertus (Bart) Hoolwerf,NED,1,13.239999999999986,0.2703806166454237,5.313999999999998,Synthetic,12.764778668136739
Kristian Gamme Ulekleiv,NOR,1,13.308000000000026,0.2703806166454237,5.313999999999998,Synthetic,12.830337954347753
Hanbin Liu,CHN,5,13.619199999999998,0.2636799856301021,5.313999999999998,Actual,13.153882924066426
Felix Maly,GER,7,13.89228571428572,0.3197744284914475,5.313999999999998,Actual,13.199855188096809
Remco Stam,NED,1,14.27999999999995,0.2703806166454237,5.313999999999998,Synthetic,13.767450104304546
Jasper Krommenhoek,NED,2,14.631999999999982,0.2703806166454237,5.313999999999998,Synthetic,14.106815821161383
Ethan Cepuran,USA,5,14.912399999999991,0.13364847449304823,5.313999999999998,Actual,14.779810946247332
Daan Gelling,NED,1,15.009999999999968,0.2703806166454237,5.313999999999998,Synthetic,14.47124832392238
Manuel Ghiotto,ITA,3,15.168000000000001,0.19498390864917653,5.313999999999998,Actual,14.882389232214994
Viktor Hald Thorup,DEN,5,15.787599999999998,0.40622215422447305,5.313999999999998,Actual,14.537283169650708
Sigurd Henriksen,NOR,7,15.81514285714285,0.31034656001693833,5.313999999999998,Actual,15.071573140497698
Graeme Fish,CAN,7,15.957999999999995,0.15123681918581508,5.313999999999998,Actual,15.776539316307385
Wenhao Li,CHN,3,16.038000000000007,0.08238462046385803,5.313999999999998,Actual,15.98366548450074
Seitaro Ichinohe,JPN,3,16.677333333333326,0.2929759021962129,5.313999999999998,Actual,15.97672654588929
