Athlete,Country,Races,Shifted_Mean,Shape,Shift_Used,Profile_Type,Scale
Miho Takagi,JPN,8,0.8269999999999933,0.8593220248282144,1.6300000000000012,Actual,0.5716846475321276
Femke Kok,NED,5,0.9488000000000028,0.36426267880496366,1.6300000000000012,Actual,0.8878957865871828
Jutta Leerdam,NED,6,1.0663333333333311,0.579993867572782,1.6300000000000012,Actual,0.9012519101754708
Brittany Bowe,USA,9,1.697999999999999,0.2584876117780712,1.6300000000000012,Actual,1.6422104425781179
Angel Daleman,NED,3,1.7793333333333325,0.213417775451843,1.6300000000000012,Actual,1.739269485019427
Mei Han,CHN,7,1.8554285714285668,0.3539619427740023,1.6300000000000012,Actual,1.7427619402045205
Antoinette Rijpma-de Jong,NED,7,1.8665714285714243,0.3074456786646994,1.6300000000000012,Actual,1.7804067771747243
Marrit Fledderus,NED,8,1.9334999999999973,0.2645524124808204,1.6300000000000012,Actual,1.8670092940068543
Rio Yamada,JPN,8,2.0217499999999977,0.19714932846643277,1.6300000000000012,Actual,1.9828387779435255
Kimi Goetz,USA,2,2.1249999999999987,0.17987858017126643,1.6300000000000012,Synthetic,2.090898024683635
Qi Yin,CHN,8,2.169249999999997,0.13395903378792215,1.6300000000000012,Actual,2.1498734379234166
Suzanne Schulting,NED,5,2.3707999999999942,0.32031400271486854,1.6300000000000012,Actual,2.252243703200957
Nikola Zdráhalova,CZE,9,2.439111111111112,0.23681229030693637,1.6300000000000012,Actual,2.371668329000057
Béatrice Lamarche,CAN,9,2.546888888888883,0.377765327628418,1.6300000000000012,Actual,2.3714918966545095
Ayano Sato,JPN,4,2.5519999999999947,0.14459451251722694,1.6300000000000012,Actual,2.525460895540361
Isabel Grevelt,NED,5,2.6199999999999988,0.3429364159375487,1.6300000000000012,Actual,2.47037911097051
Yukino Yoshida,JPN,7,2.662285714285713,0.24880347929123153,1.6300000000000012,Actual,2.5811459300171484
Na-Hyeon Lee,KOR,8,2.705499999999996,0.21352184532691776,1.6300000000000012,Actual,2.6445236349563785
Min-Seon Kim,KOR,8,2.7454999999999963,0.13355682883972536,1.6300000000000012,Actual,2.721122542098596
Andżelika Wójcik,POL,4,2.8784999999999976,0.16872117090134642,1.6300000000000012,Actual,2.837819309272731
Elizaveta Golubeva,KAZ,4,2.8849999999999962,0.07498913723831908,1.6300000000000012,Actual,2.876899680870633
Naomi Verkerk,NED,1,2.9100000000000024,0.17987858017126643,1.6300000000000012,Synthetic,2.8633003538020643
Karolina Bosiek,POL,9,2.997999999999998,0.2454726572489859,1.6300000000000012,Actual,2.9090221301239416
