Athlete,Country,Races,Shifted_Mean,Shape,Shift_Used,Profile_Type,Scale
Femke Kok,NED,12,0.4356666666666631,0.6164499867953442,1.1159999999999983,Actual,0.3602766223658193
Suzanne Schulting,NED,7,1.0294285714285683,0.30227433334566417,1.1159999999999983,Actual,0.9834573348502362
Yukino Yoshida,JPN,14,1.068999999999997,0.2856842541941775,1.1159999999999983,Actual,1.0262546219439888
Jutta Leerdam,NED,11,1.1009090909090875,0.19458726965345174,1.1159999999999983,Actual,1.0802626240709283
Kaja Ziomek-Nogal,POL,14,1.1375714285714251,0.26540337512268536,1.1159999999999983,Actual,1.098204077178409
Marrit Fledderus,NED,8,1.1884999999999972,0.15014976928954268,1.1159999999999983,Actual,1.1751778892098501
Na-Hyeon Lee,KOR,12,1.1898333333333306,0.22968054728982565,1.1159999999999983,Actual,1.158859885408313
Miho Takagi,JPN,2,1.1979999999999955,0.16199215428003322,1.1159999999999983,Synthetic,1.1823840370660783
Naomi Verkerk,NED,6,1.200666666666663,0.1458722535602226,1.1159999999999983,Actual,1.1879600600708
Min-Seon Kim,KOR,13,1.219692307692303,0.26614839664617335,1.1159999999999983,Actual,1.1772499122547344
Dione Voskamp,NED,7,1.2274285714285686,0.23928048851100722,1.1159999999999983,Actual,1.1927884634752193
Andżelika Wójcik,POL,14,1.232999999999997,0.27893673182264694,1.1159999999999983,Actual,1.1859538339826399
Anna Boersma,NED,7,1.261142857142854,0.055357738209746016,1.1159999999999983,Actual,1.2592119638020667
Kristina Silaeva,KAZ,12,1.2674999999999967,0.1348567389187241,1.1159999999999983,Actual,1.2560266506198878
Serena Pergher,ITA,15,1.2907999999999966,0.14832674848735525,1.1159999999999983,Actual,1.276678481649354
Angel Daleman,NED,6,1.3893333333333304,0.12562520432139404,1.1159999999999983,Actual,1.378413458171932
Ruining Tian,CHN,13,1.4135384615384583,0.1802199446909106,1.1159999999999983,Actual,1.3907685300867496
Kurumi Inagawa,JPN,15,1.4387999999999972,0.3243232238745322,1.1159999999999983,Actual,1.3650849430851204
Sophie Warmuth,GER,15,1.4581333333333302,0.21579361864889768,1.1159999999999983,Actual,1.424575160025479
Chloé Hoogendoorn,NED,1,1.5219999999999971,0.16199215428003322,1.1159999999999983,Synthetic,1.5021606881590774
Kimi Goetz,USA,3,1.5226666666666648,0.11947255674328301,1.1159999999999983,Actual,1.5118383153969812
Brittany Bowe,USA,3,1.5466666666666657,0.23961147350782713,1.1159999999999983,Actual,1.5028980063952233
Ying-Chu Chen,TPE,11,1.5698181818181793,0.19358160502779057,1.1159999999999983,Actual,1.5406784725450848
Carolina Hiller-Donnelly,CAN,14,1.6124285714285687,0.1858258329607324,1.1159999999999983,Actual,1.5848279488571997
